pwr_idx,date,time,pwr_amount,plant_idx,pwr_memo
6418,2020-10-07,20,2510,1,
6419,2020-10-07,21,1350,1,
6420,2020-10-07,22,1240,1,
6421,2020-10-07,23,730,1,
6422,2020-10-08,1,20,1,
6423,2020-10-08,2,0,1,
6424,2020-10-08,3,4620,1,
6425,2020-10-08,4,169910,1,
6426,2020-10-08,5,496460,1,
6427,2020-10-08,6,771530,1,
6428,2020-10-08,7,428340,1,
6429,2020-10-08,8,468490,1,
6430,2020-10-08,9,487030,1,
6431,2020-10-08,10,681950,1,
6432,2020-10-08,11,852170,1,
6433,2020-10-08,12,668050,1,
6434,2020-10-08,13,363810,1,
6435,2020-10-08,14,400740,1,
6436,2020-10-08,15,404790,1,
6437,2020-10-08,16,496820,1,
6438,2020-10-08,17,338210,1,
6439,2020-10-08,18,166810,1,
6440,2020-10-08,19,16580,1,
6441,2020-10-08,20,1480,1,
6442,2020-10-08,21,1520,1,
6443,2020-10-08,22,1400,1,
6444,2020-10-08,23,900,1,
6445,2020-10-09,1,10,1,
6446,2020-10-09,2,0,1,
6447,2020-10-09,3,2210,1,
6448,2020-10-09,4,140450,1,
6449,2020-10-09,5,465510,1,
6450,2020-10-09,6,671820,1,
6451,2020-10-09,7,395940,1,
6452,2020-10-09,8,447710,1,
6453,2020-10-09,9,443010,1,
6454,2020-10-09,10,471240,1,
6455,2020-10-09,11,561680,1,
6456,2020-10-09,12,520110,1,
6457,2020-10-09,13,308850,1,
6458,2020-10-09,14,377600,1,
6459,2020-10-09,15,395250,1,
6460,2020-10-09,16,485070,1,
6461,2020-10-09,17,337070,1,
6462,2020-10-09,18,167400,1,
6463,2020-10-09,19,16680,1,
6464,2020-10-09,20,1470,1,
6465,2020-10-09,21,1520,1,
6466,2020-10-09,22,1390,1,
6467,2020-10-09,23,890,1,
6468,2020-10-10,1,10,1,
6469,2020-10-10,2,0,1,
6470,2020-10-10,3,3440,1,
6471,2020-10-10,4,159960,1,
6472,2020-10-10,5,480380,1,
6473,2020-10-10,6,745450,1,
6474,2020-10-10,7,419670,1,
6475,2020-10-10,8,448170,1,
6476,2020-10-10,9,466570,1,
6477,2020-10-10,10,643470,1,
6478,2020-10-10,11,823670,1,
6479,2020-10-10,12,646610,1,
6480,2020-10-10,13,374120,1,
6481,2020-10-10,14,406980,1,
6482,2020-10-10,15,404720,1,
6483,2020-10-10,16,498770,1,
6484,2020-10-10,17,341100,1,
6485,2020-10-10,18,170630,1,
6486,2020-10-10,19,17520,1,
6487,2020-10-10,20,1440,1,
6488,2020-10-10,21,1520,1,
6489,2020-10-10,22,1390,1,
6490,2020-10-10,23,890,1,
6491,2020-10-11,1,10,1,
6492,2020-10-11,2,0,1,
6493,2020-10-11,3,3850,1,
6494,2020-10-11,4,163710,1,
6495,2020-10-11,5,477160,1,
6496,2020-10-11,6,728880,1,
6497,2020-10-11,7,404580,1,
6498,2020-10-11,8,430960,1,
6499,2020-10-11,9,442530,1,
6500,2020-10-11,10,569070,1,
6501,2020-10-11,11,817650,1,
6502,2020-10-11,12,650500,1,
6503,2020-10-11,13,374340,1,
6504,2020-10-11,14,408500,1,
6505,2020-10-11,15,404700,1,
6506,2020-10-11,16,496890,1,
6507,2020-10-11,17,337620,1,
6508,2020-10-11,18,169980,1,
6509,2020-10-11,19,18670,1,
6510,2020-10-11,20,2050,1,
6511,2020-10-11,21,1590,1,
6512,2020-10-11,22,1380,1,
6513,2020-10-11,23,880,1,
6514,2020-10-12,1,10,1,
6515,2020-10-12,2,0,1,
6516,2020-10-12,3,1860,1,
6517,2020-10-12,4,142370,1,
6518,2020-10-12,5,424870,1,
6519,2020-10-12,6,698710,1,
6520,2020-10-12,7,395300,1,
6521,2020-10-12,8,419280,1,
6522,2020-10-12,10,415730,1,
6523,2020-10-12,11,531760,1,
6524,2020-10-12,12,746400,1,
6525,2020-10-12,13,548690,1,
6526,2020-10-12,14,318490,1,
6527,2020-10-12,15,399730,1,
6528,2020-10-12,16,406690,1,
6529,2020-10-12,17,496060,1,
6530,2020-10-12,18,334240,1,
6531,2020-10-12,19,170410,1,
6532,2020-10-12,20,20550,1,
6533,2020-10-12,21,1440,1,
6534,2020-10-12,22,1530,1,
6535,2020-10-12,23,1420,1,
6536,2020-10-13,1,860,1,
6537,2020-10-13,2,10,1,
6538,2020-10-13,3,0,1,
6539,2020-10-13,4,1750,1,
6540,2020-10-13,5,94940,1,
6541,2020-10-13,6,360360,1,
6542,2020-10-13,7,651450,1,
6543,2020-10-13,8,339730,1,
6544,2020-10-13,9,357470,1,
6545,2020-10-13,10,362190,1,
6546,2020-10-13,11,358280,1,
6547,2020-10-13,12,418250,1,
6548,2020-10-13,13,420340,1,
6549,2020-10-13,14,175940,1,
6550,2020-10-13,15,381000,1,
6551,2020-10-13,16,406340,1,
6552,2020-10-13,17,492710,1,
6553,2020-10-13,18,330410,1,
6554,2020-10-13,19,150360,1,
6555,2020-10-13,20,13960,1,
6556,2020-10-13,21,1420,1,
6557,2020-10-13,22,1550,1,
6558,2020-10-13,23,1500,1,
6559,2020-10-14,1,630,1,
6560,2020-10-14,2,0,1,
6561,2020-10-14,3,0,1,
6562,2020-10-14,4,2200,1,
6563,2020-10-14,5,96290,1,
6564,2020-10-14,6,251360,1,
6565,2020-10-14,7,453260,1,
6566,2020-10-14,8,334880,1,
6567,2020-10-14,9,405640,1,
6568,2020-10-14,10,416870,1,
6569,2020-10-14,11,441730,1,
6570,2020-10-14,12,626850,1,
6571,2020-10-14,13,503620,1,
6572,2020-10-14,14,260310,1,
6573,2020-10-14,15,367140,1,
6574,2020-10-14,16,423560,1,
6575,2020-10-14,17,493570,1,
6576,2020-10-14,18,320420,1,
6577,2020-10-14,19,150000,1,
6578,2020-10-14,20,20290,1,
6579,2020-10-14,21,1440,1,
6580,2020-10-14,22,8260,1,
6581,2020-10-14,23,1460,1,
6582,2020-10-15,1,810,1,
6583,2020-10-15,2,10,1,
6584,2020-10-15,3,0,1,
6585,2020-10-15,4,770,1,
6586,2020-10-15,5,48670,1,
6587,2020-10-15,6,196190,1,
6588,2020-10-15,7,451390,1,
6589,2020-10-15,8,269570,1,
6590,2020-10-15,9,326290,1,
6591,2020-10-15,10,297520,1,
6592,2020-10-15,11,213290,1,
6593,2020-10-15,12,197320,1,
6594,2020-10-15,13,166450,1,
6595,2020-10-15,14,174320,1,
6596,2020-10-15,15,378800,1,
6597,2020-10-15,16,345610,1,
6598,2020-10-15,17,332610,1,
6599,2020-10-15,18,173770,1,
6600,2020-10-15,19,43820,1,
6601,2020-10-15,20,7920,1,
6602,2020-10-15,21,1810,1,
6603,2020-10-15,22,1420,1,
6604,2020-10-15,23,960,1,
6605,2020-10-16,1,10,1,
6606,2020-10-16,2,0,1,
6607,2020-10-16,3,0,1,
6608,2020-10-16,4,610,1,
6609,2020-10-16,5,46330,1,
6610,2020-10-16,6,228130,1,
6611,2020-10-16,7,441730,1,
6612,2020-10-16,8,245630,1,
6613,2020-10-16,9,293890,1,
6614,2020-10-16,10,309940,1,
6615,2020-10-16,11,329710,1,
6616,2020-10-16,12,465090,1,
6617,2020-10-16,13,416840,1,
6618,2020-10-16,14,284640,1,
6619,2020-10-16,15,372590,1,
6620,2020-10-16,16,361770,1,
6621,2020-10-16,17,384270,1,
6622,2020-10-16,18,258950,1,
6623,2020-10-16,19,85160,1,
6624,2020-10-16,20,13760,1,
6625,2020-10-16,21,1440,1,
6626,2020-10-16,22,1490,1,
6627,2020-10-16,23,1150,1,
6628,2020-10-17,1,80,1,
6629,2020-10-17,2,10,1,
6630,2020-10-17,3,0,1,
6631,2020-10-17,4,610,1,
6632,2020-10-17,5,55210,1,
6633,2020-10-17,6,256450,1,
6634,2020-10-17,7,551470,1,
6635,2020-10-17,8,379990,1,
6636,2020-10-17,9,442000,1,
6637,2020-10-17,10,465540,1,
6638,2020-10-17,11,494990,1,
6639,2020-10-17,12,529270,1,
6640,2020-10-17,13,447640,1,
6641,2020-10-17,14,166960,1,
6642,2020-10-17,15,353650,1,
6643,2020-10-17,16,424280,1,
6644,2020-10-17,17,492320,1,
6645,2020-10-17,18,253750,1,
6646,2020-10-17,19,111610,1,
6647,2020-10-17,20,29990,1,
6648,2020-10-17,21,5380,1,
6649,2020-10-17,22,5450,1,
6650,2020-10-17,23,3920,1,
6651,2020-10-18,1,840,1,
6652,2020-10-18,2,80,1,
6653,2020-10-18,3,0,1,
6654,2020-10-18,4,950,1,
6655,2020-10-18,8,29050,1,
6656,2020-10-18,9,84830,1,
6657,2020-10-18,10,178490,1,
6658,2020-10-18,11,112810,1,
6659,2020-10-18,12,132140,1,
6660,2020-10-18,13,113480,1,
6661,2020-10-18,14,108270,1,
6662,2020-10-18,15,124110,1,
6663,2020-10-18,17,80970,1,
6664,2020-10-18,19,48730,1,
6665,2020-10-19,2,268940,1,
6666,2020-10-19,8,164080,1,
6667,2020-10-19,9,135960,1,
6668,2020-10-19,10,55890,1,
6669,2020-10-19,11,8560,1,
6670,2020-10-19,12,200,1,
6671,2020-10-19,13,1190,1,
6672,2020-10-19,15,690,1,
6673,2020-10-19,17,0,1,
6674,2020-10-19,18,0,1,
6675,2020-10-19,19,0,1,
6676,2020-10-19,20,0,1,
6677,2020-10-19,21,930,1,
6678,2020-10-19,22,116590,1,
6679,2020-10-19,23,405520,1,
6680,2020-10-20,2,659380,1,
6681,2020-10-20,3,377550,1,
6682,2020-10-20,4,416780,1,
6683,2020-10-20,5,425980,1,
6684,2020-10-20,6,492560,1,
6685,2020-10-20,7,664620,1,
6686,2020-10-20,8,529080,1,
6687,2020-10-20,9,286760,1,
6688,2020-10-20,10,375960,1,
6689,2020-10-20,11,423270,1,
6690,2020-10-20,12,496850,1,
6691,2020-10-20,13,329760,1,
6692,2020-10-20,14,153550,1,
6693,2020-10-20,15,17160,1,
6694,2020-10-20,16,1470,1,
6695,2020-10-20,17,1530,1,
6696,2020-10-20,18,1400,1,
6697,2020-10-20,19,810,1,
6698,2020-10-20,20,10,1,
6699,2020-10-20,21,50,1,
6700,2020-10-20,22,730,1,
6701,2020-10-20,23,111100,1,
6702,2020-10-21,1,414500,1,
6703,2020-10-21,2,678850,1,
6704,2020-10-21,3,398620,1,
6705,2020-10-21,4,415720,1,
6706,2020-10-21,5,406280,1,
6707,2020-10-21,6,513970,1,
6708,2020-10-21,7,729410,1,
6709,2020-10-21,8,547790,1,
6710,2020-10-21,9,229060,1,
6711,2020-10-21,10,359230,1,
6712,2020-10-21,11,423330,1,
6713,2020-10-21,12,479190,1,
6714,2020-10-21,13,292400,1,
6715,2020-10-21,14,128180,1,
6716,2020-10-21,15,17990,1,
6717,2020-10-21,16,1700,1,
6718,2020-10-21,17,1400,1,
6719,2020-10-21,18,1230,1,
6720,2020-10-21,19,700,1,
6721,2020-10-21,20,50,1,
6722,2020-10-21,21,0,1,
6723,2020-10-21,22,790,1,
6724,2020-10-21,23,84160,1,
6725,2020-10-22,1,338530,1,
6726,2020-10-22,2,596060,1,
6727,2020-10-22,3,332250,1,
6728,2020-10-22,4,361350,1,
6729,2020-10-22,5,408730,1,
6730,2020-10-22,6,401300,1,
6731,2020-10-22,7,472340,1,
6732,2020-10-22,8,442710,1,
6733,2020-10-22,9,257160,1,
6734,2020-10-22,10,368020,1,
6735,2020-10-22,11,422800,1,
6736,2020-10-22,12,489450,1,
6737,2020-10-22,13,321840,1,
6738,2020-10-22,14,145850,1,
6739,2020-10-22,15,17960,1,
6740,2020-10-22,16,2180,1,
6741,2020-10-22,17,1810,1,
6742,2020-10-22,18,1450,1,
6743,2020-10-22,19,810,1,
6744,2020-10-22,20,10,1,
6745,2020-10-22,21,0,1,
6746,2020-10-22,22,640,1,
6747,2020-10-22,23,102690,1,
6748,2020-10-23,1,411160,1,
6749,2020-10-23,2,693700,1,
6750,2020-10-23,3,394030,1,
6751,2020-10-23,4,419960,1,
6752,2020-10-23,5,430630,1,
6753,2020-10-23,6,543990,1,
6754,2020-10-23,7,735030,1,
6755,2020-10-23,8,540280,1,
6756,2020-10-23,9,269480,1,
6757,2020-10-23,10,365940,1,
6758,2020-10-23,11,423110,1,
6759,2020-10-23,12,489140,1,
6760,2020-10-23,13,329370,1,
6761,2020-10-23,14,158190,1,
6762,2020-10-23,15,17770,1,
6763,2020-10-23,16,1750,1,
6764,2020-10-23,17,1520,1,
6765,2020-10-23,18,1600,1,
6766,2020-10-23,19,1430,1,
6767,2020-10-23,20,680,1,
6768,2020-10-23,21,200,1,
6769,2020-10-23,22,320,1,
6770,2020-10-23,23,34900,1,
6771,2020-10-24,1,137870,1,
6772,2020-10-24,2,251740,1,
6773,2020-10-24,3,126690,1,
6774,2020-10-24,4,103660,1,
6775,2020-10-24,5,90140,1,
6776,2020-10-24,6,58990,1,
6777,2020-10-24,7,50160,1,
6778,2020-10-24,8,32400,1,
6779,2020-10-24,9,11970,1,
6780,2020-10-24,10,138430,1,
6781,2020-10-24,11,83170,1,
6782,2020-10-24,12,53170,1,
6783,2020-10-24,13,4850,1,
6784,2020-10-24,14,520,1,
6785,2020-10-24,15,260,1,
6786,2020-10-24,16,1030,1,
6787,2020-10-24,17,10,1,
6788,2020-10-24,18,0,1,
6789,2020-10-24,19,0,1,
6790,2020-10-24,20,0,1,
6791,2020-10-24,21,0,1,
6792,2020-10-24,22,90,1,
6793,2020-10-24,23,42490,1,
6794,2020-10-25,1,155330,1,
6795,2020-10-25,2,220010,1,
6796,2020-10-25,3,149730,1,
6797,2020-10-25,4,174360,1,
6798,2020-10-25,5,180280,1,
6799,2020-10-25,6,170610,1,
6800,2020-10-25,7,143580,1,
6801,2020-10-25,8,111330,1,
6802,2020-10-25,9,157200,1,
6803,2020-10-25,10,341570,1,
6804,2020-10-25,11,296580,1,
6805,2020-10-25,12,224300,1,
6806,2020-10-25,13,53950,1,
6807,2020-10-25,14,3000,1,
6808,2020-10-25,15,450,1,
6809,2020-10-25,16,1410,1,
6810,2020-10-25,17,1230,1,
6811,2020-10-25,18,60,1,
6812,2020-10-25,19,60,1,
6813,2020-10-25,20,50,1,
6814,2020-10-25,21,40,1,
6815,2020-10-25,22,490,1,
6816,2020-10-25,23,70820,1,
6817,2020-10-26,1,310450,1,
6818,2020-10-26,2,561400,1,
6819,2020-10-26,3,382200,1,
6820,2020-10-26,4,437010,1,
6821,2020-10-26,5,445520,1,
6822,2020-10-26,6,494280,1,
6823,2020-10-26,7,469640,1,
6824,2020-10-26,8,344580,1,
6825,2020-10-26,9,172950,1,
6826,2020-10-26,10,347490,1,
6827,2020-10-26,11,407130,1,
6828,2020-10-26,12,482150,1,
6829,2020-10-26,13,325560,1,
6830,2020-10-26,14,149890,1,
6831,2020-10-26,15,18590,1,
6832,2020-10-26,16,1680,1,
6833,2020-10-26,17,1580,1,
6834,2020-10-26,18,1430,1,
6835,2020-10-26,19,770,1,
6836,2020-10-26,20,10,1,
6837,2020-10-26,21,10,1,
6838,2020-10-26,22,340,1,
6839,2020-10-26,23,67610,1,
6840,2020-10-27,1,329500,1,
6841,2020-10-27,2,657040,1,
6842,2020-10-27,3,416840,1,
6843,2020-10-27,4,463070,1,
6844,2020-10-27,5,487730,1,
6845,2020-10-27,6,682740,1,
6846,2020-10-27,7,835390,1,
6847,2020-10-27,8,616340,1,
6848,2020-10-27,9,314550,1,
6849,2020-10-27,10,359150,1,
6850,2020-10-27,11,404760,1,
6851,2020-10-27,12,495060,1,
6852,2020-10-27,13,336620,1,
6853,2020-10-27,14,169350,1,
6854,2020-10-27,15,20770,1,
6855,2020-10-27,16,1730,1,
6856,2020-10-27,17,1510,1,
6857,2020-10-27,18,1400,1,
6858,2020-10-27,19,870,1,
6859,2020-10-27,20,10,1,
6860,2020-10-27,21,10,1,
6861,2020-10-27,22,290,1,
6862,2020-10-27,23,97220,1,
6863,2020-10-28,1,382210,1,
6864,2020-10-28,2,675110,1,
6865,2020-10-28,3,396130,1,
6866,2020-10-28,4,422350,1,
6867,2020-10-28,5,423140,1,
6868,2020-10-28,6,454940,1,
6869,2020-10-28,7,430770,1,
6870,2020-10-28,8,310620,1,
6871,2020-10-28,9,198410,1,
6872,2020-10-28,10,352660,1,
6873,2020-10-28,11,406910,1,
6874,2020-10-28,12,494370,1,
6875,2020-10-28,13,332710,1,
6876,2020-10-28,14,163790,1,
6877,2020-10-28,15,21010,1,
6878,2020-10-28,16,1450,1,
6879,2020-10-28,17,1520,1,
6880,2020-10-28,18,1400,1,
6881,2020-10-28,19,800,1,
6882,2020-10-28,20,50,1,
6883,2020-10-28,21,0,1,
6884,2020-10-28,22,280,1,
6885,2020-10-28,23,92810,1,
6886,2020-10-29,1,407510,1,
6887,2020-10-29,2,610790,1,
6888,2020-10-29,3,335000,1,
6889,2020-10-29,4,394090,1,
6890,2020-10-29,5,427660,1,
6891,2020-10-29,6,455450,1,
6892,2020-10-29,7,530680,1,
6893,2020-10-29,8,419730,1,
6894,2020-10-29,9,188820,1,
6895,2020-10-29,10,357650,1,
6896,2020-10-29,11,407110,1,
6897,2020-10-29,12,481420,1,
6898,2020-10-29,13,329090,1,
6899,2020-10-29,14,170330,1,
6900,2020-10-29,15,32480,1,
6901,2020-10-29,16,1450,1,
6902,2020-10-29,17,1520,1,
6903,2020-10-29,18,1400,1,
6904,2020-10-29,19,830,1,
6905,2020-10-29,20,60,1,
6906,2020-10-29,21,10,1,
6907,2020-10-29,22,200,1,
6908,2020-10-29,23,66300,1,
6909,2020-10-30,1,284410,1,
6910,2020-10-30,2,543930,1,
6911,2020-10-30,3,338680,1,
6912,2020-10-30,4,359190,1,
6913,2020-10-30,5,360340,1,
6914,2020-10-30,6,390680,1,
6915,2020-10-30,7,444270,1,
6916,2020-10-30,8,379120,1,
6917,2020-10-30,9,178410,1,
6918,2020-10-30,10,350710,1,
6919,2020-10-30,11,407880,1,
6920,2020-10-30,12,497110,1,
6921,2020-10-30,13,336000,1,
6922,2020-10-30,14,160560,1,
6923,2020-10-30,15,18560,1,
6924,2020-10-30,16,1430,1,
6925,2020-10-30,17,1520,1,
6926,2020-10-30,18,1400,1,
6927,2020-10-30,19,800,1,
6928,2020-10-30,20,10,1,
6929,2020-10-30,21,60,1,
6930,2020-10-30,22,20,1,
6931,2020-10-30,23,14410,1,
6932,2020-10-31,1,103180,1,
6933,2020-10-31,2,225090,1,
6934,2020-10-31,3,161190,1,
6935,2020-10-31,4,174680,1,
6936,2020-10-31,5,190110,1,
6937,2020-10-31,6,228040,1,
6938,2020-10-31,7,248880,1,
6939,2020-10-31,8,268320,1,
6940,2020-10-31,9,258460,1,
6941,2020-10-31,10,346110,1,
6942,2020-10-31,11,367430,1,
6943,2020-10-31,12,381590,1,
6944,2020-10-31,13,180000,1,
6945,2020-10-31,14,66320,1,
6946,2020-10-31,15,2860,1,
6947,2020-10-31,16,1400,1,
6948,2020-10-31,17,1400,1,
6949,2020-10-31,18,1330,1,
6950,2020-10-31,19,110,1,
6951,2020-10-31,20,10,1,
6952,2020-10-31,21,0,1,
6953,2020-10-31,22,260,1,
6954,2020-10-31,23,92470,1,
6955,2020-11-01,1,424110,1,
6956,2020-11-01,2,704560,1,
6957,2020-11-01,3,396130,1,
6958,2020-11-01,4,417050,1,
6959,2020-11-01,5,399510,1,
6960,2020-11-01,6,459750,1,
6961,2020-11-01,7,618700,1,
6962,2020-11-01,8,483770,1,
6963,2020-11-01,9,235970,1,
6964,2020-11-01,10,352430,1,
6965,2020-11-01,11,408190,1,
6966,2020-11-01,12,493800,1,
6967,2020-11-01,14,332590,1,
6968,2020-11-01,15,163530,1,
6969,2020-11-01,16,19590,1,
6970,2020-11-01,17,1610,1,
6971,2020-11-01,18,1530,1,
6972,2020-11-01,19,1400,1,
6973,2020-11-01,20,820,1,
6974,2020-11-01,21,50,1,
6975,2020-11-01,22,0,1,
6976,2020-11-01,23,120,1,
6977,2020-11-02,1,74830,1,
6978,2020-11-02,2,387260,1,
6979,2020-11-02,3,671560,1,
6980,2020-11-02,4,389060,1,
6981,2020-11-02,5,421660,1,
6982,2020-11-02,6,430940,1,
6983,2020-11-02,7,528080,1,
6984,2020-11-02,8,714320,1,
6985,2020-11-02,9,521560,1,
6986,2020-11-02,10,219350,1,
6987,2020-11-02,11,341370,1,
6988,2020-11-02,12,371450,1,
6989,2020-11-02,13,492060,1,
6990,2020-11-02,14,354990,1,
6991,2020-11-02,15,181590,1,
6992,2020-11-02,16,21700,1,
6993,2020-11-02,17,2940,1,
6994,2020-11-02,18,1690,1,
6995,2020-11-02,19,1460,1,
6996,2020-11-02,20,810,1,
6997,2020-11-02,21,60,1,
6998,2020-11-02,22,10,1,
6999,2020-11-02,23,110,1,
7000,2020-11-03,1,67070,1,
7001,2020-11-03,2,361780,1,
7002,2020-11-03,3,644930,1,
7003,2020-11-03,4,382970,1,
7004,2020-11-03,5,416010,1,
7005,2020-11-03,6,429270,1,
7006,2020-11-03,7,511350,1,
7007,2020-11-03,8,658880,1,
7008,2020-11-03,9,400900,1,
7009,2020-11-03,10,213350,1,
7010,2020-11-03,11,345180,1,
7011,2020-11-03,12,406880,1,
7012,2020-11-03,13,492870,1,
7013,2020-11-03,14,332680,1,
7014,2020-11-03,15,161590,1,
7015,2020-11-03,16,16550,1,
7016,2020-11-03,17,1940,1,
7017,2020-11-03,18,1560,1,
7018,2020-11-03,19,1400,1,
7019,2020-11-03,20,850,1,
7020,2020-11-03,21,10,1,
7021,2020-11-03,22,0,1,
7022,2020-11-03,23,30,1,
7023,2020-11-04,1,3910,1,
7024,2020-11-04,2,48720,1,
7025,2020-11-04,3,113220,1,
7026,2020-11-04,4,98590,1,
7027,2020-11-04,5,99630,1,
7028,2020-11-04,6,93130,1,
7029,2020-11-04,7,90340,1,
7030,2020-11-04,8,76930,1,
7031,2020-11-04,9,59020,1,
7032,2020-11-04,10,29520,1,
7033,2020-11-04,11,109240,1,
7034,2020-11-04,12,65460,1,
7035,2020-11-04,13,52840,1,
7036,2020-11-04,14,24540,1,
7037,2020-11-04,15,9420,1,
7038,2020-11-04,16,430,1,
7039,2020-11-04,17,650,1,
7040,2020-11-04,18,20,1,
7041,2020-11-04,19,10,1,
7042,2020-11-04,20,10,1,
7043,2020-11-04,21,0,1,
7044,2020-11-04,22,0,1,
7045,2020-11-04,23,20,1,
7046,2020-11-05,1,21850,1,
7047,2020-11-05,2,134290,1,
7048,2020-11-05,3,211050,1,
7049,2020-11-05,4,170720,1,
7050,2020-11-05,5,227460,1,
7051,2020-11-05,6,322670,1,
7052,2020-11-05,7,355210,1,
7053,2020-11-05,8,306880,1,
7054,2020-11-05,9,226290,1,
7055,2020-11-05,10,155660,1,
7056,2020-11-05,11,338110,1,
7057,2020-11-05,12,394180,1,
7058,2020-11-05,13,467150,1,
7059,2020-11-05,14,277370,1,
7060,2020-11-05,15,107930,1,
7061,2020-11-05,16,7400,1,
7062,2020-11-05,17,1860,1,
7063,2020-11-05,18,1450,1,
7064,2020-11-05,19,1370,1,
7065,2020-11-05,20,190,1,
7066,2020-11-05,21,10,1,
7067,2020-11-05,22,20,1,
7068,2020-11-05,23,90,1,
7069,2020-11-06,1,54360,1,
7070,2020-11-06,2,325300,1,
7071,2020-11-06,3,627200,1,
7072,2020-11-06,4,379580,1,
7073,2020-11-06,5,408150,1,
7074,2020-11-06,6,407020,1,
7075,2020-11-06,7,388800,1,
7076,2020-11-06,8,412360,1,
7077,2020-11-06,9,338210,1,
7078,2020-11-06,10,147180,1,
7079,2020-11-06,11,326740,1,
7080,2020-11-06,12,391250,1,
7081,2020-11-06,13,479210,1,
7082,2020-11-06,14,358870,1,
7083,2020-11-06,15,155400,1,
7084,2020-11-06,16,18270,1,
7085,2020-11-06,17,1920,1,
7086,2020-11-06,18,1540,1,
7087,2020-11-06,19,1410,1,
7088,2020-11-06,20,810,1,
7089,2020-11-06,21,10,1,
7090,2020-11-06,22,10,1,
7091,2020-11-06,23,100,1,
7092,2020-11-07,1,61060,1,
7093,2020-11-07,2,373090,1,
7094,2020-11-07,3,691180,1,
7095,2020-11-07,4,400370,1,
7096,2020-11-07,5,446000,1,
7097,2020-11-07,6,473250,1,
7098,2020-11-07,7,620060,1,
7099,2020-11-07,8,808590,1,
7100,2020-11-07,9,588130,1,
7101,2020-11-07,10,248490,1,
7102,2020-11-07,11,325450,1,
7103,2020-11-07,12,390260,1,
7104,2020-11-07,13,484500,1,
7105,2020-11-07,14,370700,1,
7106,2020-11-07,15,171250,1,
7107,2020-11-07,16,21870,1,
7108,2020-11-07,17,2180,1,
7109,2020-11-07,18,1710,1,
7110,2020-11-07,19,1400,1,
7111,2020-11-07,20,850,1,
7112,2020-11-07,21,10,1,
7113,2020-11-07,22,0,1,
7114,2020-11-07,23,60,1,
7115,2020-11-08,1,32330,1,
7116,2020-11-08,2,200960,1,
7117,2020-11-08,3,526360,1,
7118,2020-11-08,4,353440,1,
7119,2020-11-08,5,375910,1,
7120,2020-11-08,6,341110,1,
7121,2020-11-08,7,292810,1,
7122,2020-11-08,8,270260,1,
7123,2020-11-08,9,240040,1,
7124,2020-11-08,10,127820,1,
7125,2020-11-08,11,426390,1,
7126,2020-11-08,12,498790,1,
7127,2020-11-08,13,448390,1,
7128,2020-11-08,14,249530,1,
7129,2020-11-08,15,67430,1,
7130,2020-11-08,16,10460,1,
7131,2020-11-08,17,1450,1,
7132,2020-11-08,18,1380,1,
7133,2020-11-08,19,1250,1,
7134,2020-11-08,20,710,1,
7135,2020-11-08,21,60,1,
7136,2020-11-08,22,0,1,
7137,2020-11-08,23,60,1,
7138,2020-11-09,1,15300,1,
7139,2020-11-09,2,50140,1,
7140,2020-11-09,3,73900,1,
7141,2020-11-09,4,84110,1,
7142,2020-11-09,5,92520,1,
7143,2020-11-09,6,91280,1,
7144,2020-11-09,7,84320,1,
7145,2020-11-09,8,75430,1,
7146,2020-11-09,9,55640,1,
7147,2020-11-09,10,34190,1,
7148,2020-11-09,11,172010,1,
7149,2020-11-09,12,85810,1,
7150,2020-11-09,13,35050,1,
7151,2020-11-09,14,16660,1,
7152,2020-11-09,15,2380,1,
7153,2020-11-09,16,300,1,
7154,2020-11-09,17,730,1,
7155,2020-11-09,18,0,1,
7156,2020-11-09,19,0,1,
7157,2020-11-09,20,10,1,
7158,2020-11-09,21,0,1,
7159,2020-11-09,22,0,1,
7160,2020-11-09,23,20,1,
7161,2020-11-10,1,12920,1,
7162,2020-11-10,2,111520,1,
7163,2020-11-10,3,292830,1,
7164,2020-11-10,4,242040,1,
7165,2020-11-10,5,316530,1,
7166,2020-11-10,6,354510,1,
7167,2020-11-10,7,355620,1,
7168,2020-11-10,8,364210,1,
7169,2020-11-10,9,299810,1,
7170,2020-11-10,10,142740,1,
7171,2020-11-10,11,430850,1,
7172,2020-11-10,12,501540,1,
7173,2020-11-10,13,433250,1,
7174,2020-11-10,14,249320,1,
7175,2020-11-10,15,78710,1,
7176,2020-11-10,16,13950,1,
7177,2020-11-10,17,1410,1,
7178,2020-11-10,18,1380,1,
7179,2020-11-10,19,1250,1,
7180,2020-11-10,20,640,1,
7181,2020-11-10,21,10,1,
7182,2020-11-10,22,10,1,
7183,2020-11-10,23,80,1,
7184,2020-11-11,1,46320,1,
7185,2020-11-11,2,296420,1,
7186,2020-11-11,3,551770,1,
7187,2020-11-11,4,348700,1,
7188,2020-11-11,5,389470,1,
7189,2020-11-11,6,424240,1,
7190,2020-11-11,7,465590,1,
7191,2020-11-11,8,722960,1,
7192,2020-11-11,9,563160,1,
7193,2020-11-11,10,221140,1,
7194,2020-11-11,11,433290,1,
7195,2020-11-11,12,501490,1,
7196,2020-11-11,13,458210,1,
7197,2020-11-11,14,266030,1,
7198,2020-11-11,15,88340,1,
7199,2020-11-11,17,16000,1,
7200,2020-11-11,18,2420,1,
7201,2020-11-11,19,1640,1,
